"task_id","simulation_seed","simulation_attempt","observed_data_md5","model","Nmif","week","B_estimate","B_true","filter_seed","estimate_semantics","conditioning"
60,1060,1,"0f9b10d21fc1c74a53d447b4ab6c4a76","gamma_noise",600,9.14285714285714,2.28401141169131,2,80260900,"particle_filtering_mean","Y_1:n"
60,1060,1,"0f9b10d21fc1c74a53d447b4ab6c4a76","gamma_noise",600,9.28571428571428,2.22518299128378,2,80260900,"particle_filtering_mean","Y_1:n"
60,1060,1,"0f9b10d21fc1c74a53d447b4ab6c4a76","gamma_noise",600,9.42857142857143,2.18372256951605,2,80260900,"particle_filtering_mean","Y_1:n"
60,1060,1,"0f9b10d21fc1c74a53d447b4ab6c4a76","gamma_noise",600,9.57142857142857,2.15511897932071,2,80260900,"particle_filtering_mean","Y_1:n"
60,1060,1,"0f9b10d21fc1c74a53d447b4ab6c4a76","gamma_noise",600,9.71428571428571,2.13562090554221,2,80260900,"particle_filtering_mean","Y_1:n"
60,1060,1,"0f9b10d21fc1c74a53d447b4ab6c4a76","gamma_noise",600,9.85714285714286,2.12299866738725,2,80260900,"particle_filtering_mean","Y_1:n"
60,1060,1,"0f9b10d21fc1c74a53d447b4ab6c4a76","gamma_noise",600,10,2.11526760696948,2,80260900,"particle_filtering_mean","Y_1:n"
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","gamma_noise",600,0.142857142857143,3.84537004089649,4,81260900,"particle_filtering_mean","Y_1:n"
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","gamma_noise",600,0.285714285714286,3.88805535607869,4,81260900,"particle_filtering_mean","Y_1:n"
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","gamma_noise",600,0.428571428571429,3.85959527754479,4,81260900,"particle_filtering_mean","Y_1:n"
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","gamma_noise",600,0.571428571428571,3.79594127036364,4,81260900,"particle_filtering_mean","Y_1:n"
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","gamma_noise",600,0.714285714285714,3.70839105585211,4,81260900,"particle_filtering_mean","Y_1:n"
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","gamma_noise",600,0.857142857142857,3.96672615122457,4,81260900,"particle_filtering_mean","Y_1:n"
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","gamma_noise",600,1,4.06101396903759,4,81260900,"particle_filtering_mean","Y_1:n"
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","gamma_noise",600,1.14285714285714,3.63003495788394,4,81260900,"particle_filtering_mean","Y_1:n"
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","gamma_noise",600,1.28571428571429,3.44343426895676,4,81260900,"particle_filtering_mean","Y_1:n"
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","gamma_noise",600,1.42857142857143,4.06094987209472,4,81260900,"particle_filtering_mean","Y_1:n"
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","gamma_noise",600,1.57142857142857,3.76642294726837,4,81260900,"particle_filtering_mean","Y_1:n"
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","gamma_noise",600,1.71428571428571,4.66451770493704,4,81260900,"particle_filtering_mean","Y_1:n"
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","gamma_noise",600,1.85714285714286,3.97931669341463,4,81260900,"particle_filtering_mean","Y_1:n"
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","gamma_noise",600,2,3.65650861385617,4,81260900,"particle_filtering_mean","Y_1:n"
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","gamma_noise",600,2.14285714285714,4.09159055473538,4,81260900,"particle_filtering_mean","Y_1:n"
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","gamma_noise",600,2.28571428571429,3.66222029793198,4,81260900,"particle_filtering_mean","Y_1:n"
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","gamma_noise",600,2.42857142857143,3.73889612785386,4,81260900,"particle_filtering_mean","Y_1:n"
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","gamma_noise",600,2.57142857142857,3.32945283705947,4,81260900,"particle_filtering_mean","Y_1:n"
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","gamma_noise",600,2.71428571428571,3.2453798046713,4,81260900,"particle_filtering_mean","Y_1:n"
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","gamma_noise",600,2.85714285714286,3.38897090941706,4,81260900,"particle_filtering_mean","Y_1:n"
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","gamma_noise",600,3,3.73813561826704,4,81260900,"particle_filtering_mean","Y_1:n"
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","gamma_noise",600,3.14285714285714,4.551145661826,4,81260900,"particle_filtering_mean","Y_1:n"
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","gamma_noise",600,3.28571428571429,3.90311561697506,4,81260900,"particle_filtering_mean","Y_1:n"
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","gamma_noise",600,3.42857142857143,4.12867054187352,4,81260900,"particle_filtering_mean","Y_1:n"
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","gamma_noise",600,3.57142857142857,3.98292939586824,4,81260900,"particle_filtering_mean","Y_1:n"
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","gamma_noise",600,3.71428571428571,4.39757948583001,4,81260900,"particle_filtering_mean","Y_1:n"
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","gamma_noise",600,3.85714285714286,4.01187218149111,4,81260900,"particle_filtering_mean","Y_1:n"
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","gamma_noise",600,4,4.37739980026521,4,81260900,"particle_filtering_mean","Y_1:n"
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","gamma_noise",600,4.14285714285714,4.572179884982,4,81260900,"particle_filtering_mean","Y_1:n"
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","gamma_noise",600,4.28571428571429,3.95024873676278,4,81260900,"particle_filtering_mean","Y_1:n"
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","gamma_noise",600,4.42857142857143,3.91042254641606,4,81260900,"particle_filtering_mean","Y_1:n"
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","gamma_noise",600,4.57142857142857,3.83409688758391,4,81260900,"particle_filtering_mean","Y_1:n"
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","gamma_noise",600,4.71428571428571,3.75958863323914,4,81260900,"particle_filtering_mean","Y_1:n"
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","gamma_noise",600,4.85714285714286,4.38349120829556,4,81260900,"particle_filtering_mean","Y_1:n"
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","gamma_noise",600,5,4.76823730295565,4,81260900,"particle_filtering_mean","Y_1:n"
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","gamma_noise",600,5.14285714285714,4.00017246056096,2,81260900,"particle_filtering_mean","Y_1:n"
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","gamma_noise",600,5.28571428571429,3.2866005238381,2,81260900,"particle_filtering_mean","Y_1:n"
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","gamma_noise",600,5.42857142857143,2.64141816770654,2,81260900,"particle_filtering_mean","Y_1:n"
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","gamma_noise",600,5.57142857142857,2.95657569961472,2,81260900,"particle_filtering_mean","Y_1:n"
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","gamma_noise",600,5.71428571428571,2.93600222517797,2,81260900,"particle_filtering_mean","Y_1:n"
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","gamma_noise",600,5.85714285714286,2.59189802558508,2,81260900,"particle_filtering_mean","Y_1:n"
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","gamma_noise",600,6,2.36470329815049,2,81260900,"particle_filtering_mean","Y_1:n"
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","gamma_noise",600,6.14285714285714,2.11061510053648,2,81260900,"particle_filtering_mean","Y_1:n"
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","gamma_noise",600,6.28571428571429,2.0260015531267,2,81260900,"particle_filtering_mean","Y_1:n"
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","gamma_noise",600,6.42857142857143,1.90775001250799,2,81260900,"particle_filtering_mean","Y_1:n"
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","gamma_noise",600,6.57142857142857,1.82475686105242,2,81260900,"particle_filtering_mean","Y_1:n"
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","gamma_noise",600,6.71428571428571,1.80357284671543,2,81260900,"particle_filtering_mean","Y_1:n"
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","gamma_noise",600,6.85714285714286,1.97530644934983,2,81260900,"particle_filtering_mean","Y_1:n"
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","gamma_noise",600,7,1.86776802247085,2,81260900,"particle_filtering_mean","Y_1:n"
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","gamma_noise",600,7.14285714285714,2.01579321860932,2,81260900,"particle_filtering_mean","Y_1:n"
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","gamma_noise",600,7.28571428571429,2.18539557878756,2,81260900,"particle_filtering_mean","Y_1:n"
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","gamma_noise",600,7.42857142857143,2.37211255790873,2,81260900,"particle_filtering_mean","Y_1:n"
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","gamma_noise",600,7.57142857142857,2.1424051089001,2,81260900,"particle_filtering_mean","Y_1:n"
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","gamma_noise",600,7.71428571428571,2.15479992757283,2,81260900,"particle_filtering_mean","Y_1:n"
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","gamma_noise",600,7.85714285714286,2.28145460912587,2,81260900,"particle_filtering_mean","Y_1:n"
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","gamma_noise",600,8,2.71282941231552,2,81260900,"particle_filtering_mean","Y_1:n"
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","gamma_noise",600,8.14285714285714,2.46959310824114,2,81260900,"particle_filtering_mean","Y_1:n"
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","gamma_noise",600,8.28571428571428,2.32059834058909,2,81260900,"particle_filtering_mean","Y_1:n"
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","gamma_noise",600,8.42857142857143,2.22679680621536,2,81260900,"particle_filtering_mean","Y_1:n"
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","gamma_noise",600,8.57142857142857,2.16544828508814,2,81260900,"particle_filtering_mean","Y_1:n"
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","gamma_noise",600,8.71428571428571,2.12708472535643,2,81260900,"particle_filtering_mean","Y_1:n"
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","gamma_noise",600,8.85714285714286,2.09989661103698,2,81260900,"particle_filtering_mean","Y_1:n"
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","gamma_noise",600,9,2.08042237358762,2,81260900,"particle_filtering_mean","Y_1:n"
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","gamma_noise",600,9.14285714285714,2.0693423005754,2,81260900,"particle_filtering_mean","Y_1:n"
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","gamma_noise",600,9.28571428571428,2.06036248638388,2,81260900,"particle_filtering_mean","Y_1:n"
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","gamma_noise",600,9.42857142857143,2.05543267409396,2,81260900,"particle_filtering_mean","Y_1:n"
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","gamma_noise",600,9.57142857142857,2.05364455411703,2,81260900,"particle_filtering_mean","Y_1:n"
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","gamma_noise",600,9.71428571428571,2.05054914182148,2,81260900,"particle_filtering_mean","Y_1:n"
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","gamma_noise",600,9.85714285714286,2.04913200529776,2,81260900,"particle_filtering_mean","Y_1:n"
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","gamma_noise",600,10,2.04755308270919,2,81260900,"particle_filtering_mean","Y_1:n"
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","gamma_noise",600,0.142857142857143,3.95032770798,4,82260900,"particle_filtering_mean","Y_1:n"
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","gamma_noise",600,0.285714285714286,3.94311886720219,4,82260900,"particle_filtering_mean","Y_1:n"
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","gamma_noise",600,0.428571428571429,3.82090695897371,4,82260900,"particle_filtering_mean","Y_1:n"
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","gamma_noise",600,0.571428571428571,4.09749193421917,4,82260900,"particle_filtering_mean","Y_1:n"
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","gamma_noise",600,0.714285714285714,4.01066896456924,4,82260900,"particle_filtering_mean","Y_1:n"
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","gamma_noise",600,0.857142857142857,3.56958134049099,4,82260900,"particle_filtering_mean","Y_1:n"
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","gamma_noise",600,1,3.28385579131211,4,82260900,"particle_filtering_mean","Y_1:n"
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","gamma_noise",600,1.14285714285714,3.39538756101197,4,82260900,"particle_filtering_mean","Y_1:n"
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","gamma_noise",600,1.28571428571429,4.11979353960706,4,82260900,"particle_filtering_mean","Y_1:n"
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","gamma_noise",600,1.42857142857143,4.37315732005616,4,82260900,"particle_filtering_mean","Y_1:n"
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","gamma_noise",600,1.57142857142857,4.23376154550757,4,82260900,"particle_filtering_mean","Y_1:n"
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","gamma_noise",600,1.71428571428571,4.25024011049714,4,82260900,"particle_filtering_mean","Y_1:n"
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","gamma_noise",600,1.85714285714286,4.05150868539545,4,82260900,"particle_filtering_mean","Y_1:n"
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","gamma_noise",600,2,4.4281364762195,4,82260900,"particle_filtering_mean","Y_1:n"
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","gamma_noise",600,2.14285714285714,4.22472683509272,4,82260900,"particle_filtering_mean","Y_1:n"
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","gamma_noise",600,2.28571428571429,4.46476982431105,4,82260900,"particle_filtering_mean","Y_1:n"
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","gamma_noise",600,2.42857142857143,3.99496681712246,4,82260900,"particle_filtering_mean","Y_1:n"
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","gamma_noise",600,2.57142857142857,4.47578461144651,4,82260900,"particle_filtering_mean","Y_1:n"
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","gamma_noise",600,2.71428571428571,3.95504792581701,4,82260900,"particle_filtering_mean","Y_1:n"
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","gamma_noise",600,2.85714285714286,3.68345225974712,4,82260900,"particle_filtering_mean","Y_1:n"
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","gamma_noise",600,3,3.36722497381504,4,82260900,"particle_filtering_mean","Y_1:n"
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","gamma_noise",600,3.14285714285714,3.37222766246917,4,82260900,"particle_filtering_mean","Y_1:n"
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","gamma_noise",600,3.28571428571429,3.43342336994637,4,82260900,"particle_filtering_mean","Y_1:n"
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","gamma_noise",600,3.42857142857143,3.17057254151774,4,82260900,"particle_filtering_mean","Y_1:n"
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","gamma_noise",600,3.57142857142857,3.15704298996234,4,82260900,"particle_filtering_mean","Y_1:n"
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","gamma_noise",600,3.71428571428571,2.90229709143338,4,82260900,"particle_filtering_mean","Y_1:n"
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","gamma_noise",600,3.85714285714286,3.91516364395728,4,82260900,"particle_filtering_mean","Y_1:n"
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","gamma_noise",600,4,4.34735057265585,4,82260900,"particle_filtering_mean","Y_1:n"
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","gamma_noise",600,4.14285714285714,4.83736018941661,4,82260900,"particle_filtering_mean","Y_1:n"
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","gamma_noise",600,4.28571428571429,4.12808826981488,4,82260900,"particle_filtering_mean","Y_1:n"
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","gamma_noise",600,4.42857142857143,3.85399017830363,4,82260900,"particle_filtering_mean","Y_1:n"
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","gamma_noise",600,4.57142857142857,3.62559731974263,4,82260900,"particle_filtering_mean","Y_1:n"
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","gamma_noise",600,4.71428571428571,4.21437838437587,4,82260900,"particle_filtering_mean","Y_1:n"
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","gamma_noise",600,4.85714285714286,4.24161634423671,4,82260900,"particle_filtering_mean","Y_1:n"
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","gamma_noise",600,5,4.05355421591528,4,82260900,"particle_filtering_mean","Y_1:n"
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","gamma_noise",600,5.14285714285714,3.70594548101932,2,82260900,"particle_filtering_mean","Y_1:n"
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","gamma_noise",600,5.28571428571429,3.73280917585475,2,82260900,"particle_filtering_mean","Y_1:n"
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","gamma_noise",600,5.42857142857143,2.8225626836543,2,82260900,"particle_filtering_mean","Y_1:n"
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","gamma_noise",600,5.57142857142857,2.43979013722333,2,82260900,"particle_filtering_mean","Y_1:n"
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","gamma_noise",600,5.71428571428571,2.04034775863623,2,82260900,"particle_filtering_mean","Y_1:n"
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","gamma_noise",600,5.85714285714286,1.89366746798099,2,82260900,"particle_filtering_mean","Y_1:n"
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","gamma_noise",600,6,2.0657667849605,2,82260900,"particle_filtering_mean","Y_1:n"
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","gamma_noise",600,6.14285714285714,1.97820998973269,2,82260900,"particle_filtering_mean","Y_1:n"
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","gamma_noise",600,6.28571428571429,1.98757162420366,2,82260900,"particle_filtering_mean","Y_1:n"
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","gamma_noise",600,6.42857142857143,2.01239113808474,2,82260900,"particle_filtering_mean","Y_1:n"
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","gamma_noise",600,6.57142857142857,1.85293370066798,2,82260900,"particle_filtering_mean","Y_1:n"
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","gamma_noise",600,6.71428571428571,1.71284906088879,2,82260900,"particle_filtering_mean","Y_1:n"
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","gamma_noise",600,6.85714285714286,1.85249472267649,2,82260900,"particle_filtering_mean","Y_1:n"
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","gamma_noise",600,7,1.86558497940352,2,82260900,"particle_filtering_mean","Y_1:n"
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","gamma_noise",600,7.14285714285714,1.69169949129742,2,82260900,"particle_filtering_mean","Y_1:n"
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","gamma_noise",600,7.28571428571429,1.57907635013311,2,82260900,"particle_filtering_mean","Y_1:n"
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","gamma_noise",600,7.42857142857143,1.5073282913729,2,82260900,"particle_filtering_mean","Y_1:n"
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","gamma_noise",600,7.57142857142857,1.62871889053194,2,82260900,"particle_filtering_mean","Y_1:n"
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","gamma_noise",600,7.71428571428571,1.83232030811284,2,82260900,"particle_filtering_mean","Y_1:n"
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","gamma_noise",600,7.85714285714286,2.19646302832657,2,82260900,"particle_filtering_mean","Y_1:n"
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","gamma_noise",600,8,2.2971422543216,2,82260900,"particle_filtering_mean","Y_1:n"
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","gamma_noise",600,8.14285714285714,2.11912562897474,2,82260900,"particle_filtering_mean","Y_1:n"
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","gamma_noise",600,8.28571428571428,2.00907404078515,2,82260900,"particle_filtering_mean","Y_1:n"
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","gamma_noise",600,8.42857142857143,1.93656257817875,2,82260900,"particle_filtering_mean","Y_1:n"
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","gamma_noise",600,8.57142857142857,1.89186043571989,2,82260900,"particle_filtering_mean","Y_1:n"
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","gamma_noise",600,8.71428571428571,1.86236186797848,2,82260900,"particle_filtering_mean","Y_1:n"
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","gamma_noise",600,8.85714285714286,1.84252310684419,2,82260900,"particle_filtering_mean","Y_1:n"
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","gamma_noise",600,9,1.83083046329466,2,82260900,"particle_filtering_mean","Y_1:n"
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","gamma_noise",600,9.14285714285714,1.82094399336624,2,82260900,"particle_filtering_mean","Y_1:n"
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","gamma_noise",600,9.28571428571428,1.81462603730526,2,82260900,"particle_filtering_mean","Y_1:n"
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","gamma_noise",600,9.42857142857143,1.8095536950146,2,82260900,"particle_filtering_mean","Y_1:n"
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","gamma_noise",600,9.57142857142857,1.80710040715244,2,82260900,"particle_filtering_mean","Y_1:n"
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","gamma_noise",600,9.71428571428571,1.80734355931572,2,82260900,"particle_filtering_mean","Y_1:n"
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","gamma_noise",600,9.85714285714286,1.80499052877738,2,82260900,"particle_filtering_mean","Y_1:n"
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","gamma_noise",600,10,1.80359088759664,2,82260900,"particle_filtering_mean","Y_1:n"
63,1063,1,"0b8692e4c4282eea08c84c3a7521bdca","gamma_noise",600,0.142857142857143,4.43891170653983,4,83260900,"particle_filtering_mean","Y_1:n"
63,1063,1,"0b8692e4c4282eea08c84c3a7521bdca","gamma_noise",600,0.285714285714286,4.31172717798428,4,83260900,"particle_filtering_mean","Y_1:n"
63,1063,1,"0b8692e4c4282eea08c84c3a7521bdca","gamma_noise",600,0.428571428571429,4.49487233210964,4,83260900,"particle_filtering_mean","Y_1:n"
63,1063,1,"0b8692e4c4282eea08c84c3a7521bdca","gamma_noise",600,0.571428571428571,4.38902060003144,4,83260900,"particle_filtering_mean","Y_1:n"
63,1063,1,"0b8692e4c4282eea08c84c3a7521bdca","gamma_noise",600,0.714285714285714,4.21123452548844,4,83260900,"particle_filtering_mean","Y_1:n"
63,1063,1,"0b8692e4c4282eea08c84c3a7521bdca","gamma_noise",600,0.857142857142857,3.92274856602023,4,83260900,"particle_filtering_mean","Y_1:n"
63,1063,1,"0b8692e4c4282eea08c84c3a7521bdca","gamma_noise",600,1,4.2367885878491,4,83260900,"particle_filtering_mean","Y_1:n"
63,1063,1,"0b8692e4c4282eea08c84c3a7521bdca","gamma_noise",600,1.14285714285714,4.26720235005416,4,83260900,"particle_filtering_mean","Y_1:n"
63,1063,1,"0b8692e4c4282eea08c84c3a7521bdca","gamma_noise",600,1.28571428571429,3.90079323251823,4,83260900,"particle_filtering_mean","Y_1:n"
63,1063,1,"0b8692e4c4282eea08c84c3a7521bdca","gamma_noise",600,1.42857142857143,3.84939439997004,4,83260900,"particle_filtering_mean","Y_1:n"
63,1063,1,"0b8692e4c4282eea08c84c3a7521bdca","gamma_noise",600,1.57142857142857,3.73003689063614,4,83260900,"particle_filtering_mean","Y_1:n"
63,1063,1,"0b8692e4c4282eea08c84c3a7521bdca","gamma_noise",600,1.71428571428571,4.8175183156243,4,83260900,"particle_filtering_mean","Y_1:n"
63,1063,1,"0b8692e4c4282eea08c84c3a7521bdca","gamma_noise",600,1.85714285714286,3.65033764087405,4,83260900,"particle_filtering_mean","Y_1:n"
63,1063,1,"0b8692e4c4282eea08c84c3a7521bdca","gamma_noise",600,2,3.14578201620754,4,83260900,"particle_filtering_mean","Y_1:n"
63,1063,1,"0b8692e4c4282eea08c84c3a7521bdca","gamma_noise",600,2.14285714285714,3.59403319116386,4,83260900,"particle_filtering_mean","Y_1:n"
63,1063,1,"0b8692e4c4282eea08c84c3a7521bdca","gamma_noise",600,2.28571428571429,3.4506764017178,4,83260900,"particle_filtering_mean","Y_1:n"
63,1063,1,"0b8692e4c4282eea08c84c3a7521bdca","gamma_noise",600,2.42857142857143,3.5509371159516,4,83260900,"particle_filtering_mean","Y_1:n"
63,1063,1,"0b8692e4c4282eea08c84c3a7521bdca","gamma_noise",600,2.57142857142857,3.74450802594954,4,83260900,"particle_filtering_mean","Y_1:n"
63,1063,1,"0b8692e4c4282eea08c84c3a7521bdca","gamma_noise",600,2.71428571428571,4.18390498332448,4,83260900,"particle_filtering_mean","Y_1:n"
63,1063,1,"0b8692e4c4282eea08c84c3a7521bdca","gamma_noise",600,2.85714285714286,4.7099644921326,4,83260900,"particle_filtering_mean","Y_1:n"
63,1063,1,"0b8692e4c4282eea08c84c3a7521bdca","gamma_noise",600,3,4.13340617693378,4,83260900,"particle_filtering_mean","Y_1:n"
63,1063,1,"0b8692e4c4282eea08c84c3a7521bdca","gamma_noise",600,3.14285714285714,4.0728629170373,4,83260900,"particle_filtering_mean","Y_1:n"
63,1063,1,"0b8692e4c4282eea08c84c3a7521bdca","gamma_noise",600,3.28571428571429,3.79686469472083,4,83260900,"particle_filtering_mean","Y_1:n"
63,1063,1,"0b8692e4c4282eea08c84c3a7521bdca","gamma_noise",600,3.42857142857143,3.49062907838995,4,83260900,"particle_filtering_mean","Y_1:n"
63,1063,1,"0b8692e4c4282eea08c84c3a7521bdca","gamma_noise",600,3.57142857142857,3.76709411448524,4,83260900,"particle_filtering_mean","Y_1:n"
63,1063,1,"0b8692e4c4282eea08c84c3a7521bdca","gamma_noise",600,3.71428571428571,3.84686426105576,4,83260900,"particle_filtering_mean","Y_1:n"
