"task_id","simulation_seed","observed_data_md5","model","display_model","n_observation_times","RSS","RMSE","mean_error","AOB","mean_error_through_5","mean_error_after_5"
145,1145,"2db60151e6a71b77be25757b07f7d413","gamma_noise","Gamma-noise",70,18.8076117505591,0.518343677365828,-0.181859676780146,0.181859676780146,-0.0266960891277312,-0.33702326443256
146,1146,"11b683568a8c7109187e0d518ad44753","gamma_noise","Gamma-noise",70,22.9717597267455,0.572859490709863,-0.0462525594153047,0.0462525594153047,0.105858118862459,-0.198363237693068
147,1147,"39e27a57bdf2c1c57e6c23b743348818","gamma_noise","Gamma-noise",70,11.6359775223606,0.407710988715582,0.00167219527311284,0.00167219527311284,-0.0983501226000663,0.101694513146292
148,1148,"08f76d2a0f0fd7c0c65c77a4e3db66f5","gamma_noise","Gamma-noise",70,27.6255349574776,0.628212145212537,0.419214877030853,0.419214877030853,0.0318225852152928,0.806607168846413
149,1149,"73fb1389d38e28b1daab2d44d648d7dc","gamma_noise","Gamma-noise",70,37.4238798720794,0.731181820968916,-0.399000665466122,0.399000665466122,-0.82738721282491,0.0293858818926669
150,1150,"4538cec1dfd416909e103d8882091c24","gamma_noise","Gamma-noise",70,16.6238295514389,0.487322561868697,-0.175975307435632,0.175975307435632,-0.217423400451962,-0.134527214419302
151,1151,"c30a72bbd9994edc5a6a1c2aed4242b1","gamma_noise","Gamma-noise",70,21.9310393512845,0.559732580935938,-0.0022616507121591,0.0022616507121591,-0.354743509773763,0.350220208349445
152,1152,"6a9c86481f4a2482e1b37d74f117071e","gamma_noise","Gamma-noise",70,16.190314910053,0.480926411211484,0.258344318557917,0.258344318557917,0.304774665762585,0.211913971353249
153,1153,"442e0ebc852ae02e3200593355a37960","gamma_noise","Gamma-noise",70,14.9251889156684,0.461754246877653,-0.0345701765790796,0.0345701765790796,-0.0271785086289568,-0.0419618445292022
154,1154,"64361962d8cd28975836ca41ffba829e","gamma_noise","Gamma-noise",70,20.1744614723109,0.536848761255519,0.372700338111348,0.372700338111348,0.172498245271443,0.572902430951252
155,1155,"af7b6609489cc20efa3782fad07fa0d9","gamma_noise","Gamma-noise",70,18.6962318222966,0.516806565392516,-0.0499952674883124,0.0499952674883124,0.11561273742298,-0.215603272399605
156,1156,"9d0dfa99ebb269242e3d64e8a5fe517c","gamma_noise","Gamma-noise",70,22.6964563768843,0.569416447864256,-0.283733473914259,0.283733473914259,-0.511264592921209,-0.0562023549073086
157,1157,"66c6e6745a642b2c128f396464ab9c36","gamma_noise","Gamma-noise",70,14.6962071619159,0.458198446744202,0.194883068151662,0.194883068151662,0.00620891560917279,0.383557220694152
158,1158,"8f8136ef754c0743bae4dd275c47bf9b","gamma_noise","Gamma-noise",70,23.5447927331464,0.57996050029471,0.0143024946234527,0.0143024946234527,-0.182165469294173,0.210770458541079
159,1159,"6eeed27f9e2c16bae4fa14c32548d476","gamma_noise","Gamma-noise",70,13.2562649036392,0.435172624264362,0.0981531580340399,0.0981531580340399,-0.0133208654134531,0.209627181481533
160,1160,"6fc5bd4defacec08d522e9606a883766","gamma_noise","Gamma-noise",70,10.3842595349796,0.385157843987921,0.102232622112402,0.102232622112402,-0.0582122975712651,0.262677541796069
161,1161,"a357237d620a342d728f96dc8aac5757","gamma_noise","Gamma-noise",70,8.13856604070397,0.340976874806656,0.0435899083723723,0.0435899083723723,-0.0448434522179731,0.132023268962718
162,1162,"4cc160a48b020eb4685997894bf01baf","gamma_noise","Gamma-noise",70,12.5966932152011,0.424208392440741,-0.034931360888037,0.034931360888037,-0.136980325187613,0.0671176034115386
163,1163,"e67c4eaea4e2842baa2a758c4beb2e82","gamma_noise","Gamma-noise",70,14.7585997618417,0.459170055050284,0.0574223603866027,0.0574223603866027,0.104402937912088,0.0104417828611172
164,1164,"d690f07a51a75e813d73e446e77eb394","gamma_noise","Gamma-noise",70,13.7192430927985,0.442706660261599,-0.0767012008305487,0.0767012008305487,-0.234236811924826,0.0808344102637285
165,1165,"50366235ff21bfd0a4d01f895b905c92","gamma_noise","Gamma-noise",70,19.8999890268194,0.533184356040189,-0.0650828210025303,0.0650828210025303,-0.370994971836256,0.240829329831195
166,1166,"495d59eeef0b219751064d03c686254d","gamma_noise","Gamma-noise",70,18.4979198321154,0.514058360112594,-0.168374808359363,0.168374808359363,-0.223235530743904,-0.113514085974821
167,1167,"b8bc66b5036c4f6bd977937ad6e2a29d","gamma_noise","Gamma-noise",70,12.5168880939705,0.422862491900998,0.0565414749734167,0.0565414749734167,0.109586366204817,0.00349658374201656
168,1168,"d65d84681677642681932395599566ad","gamma_noise","Gamma-noise",70,19.4433903904692,0.527031991309679,-0.16674871114298,0.16674871114298,-0.196653957410902,-0.136843464875059
169,1169,"4b517b06b20afe2ab6f16f327d16edef","gamma_noise","Gamma-noise",70,31.6852877550209,0.672790433886266,-0.220689101031607,0.220689101031607,-0.161626491244709,-0.279751710818504
170,1170,"f32af8f5828cad3f276263ef3b9502fb","gamma_noise","Gamma-noise",70,38.2561382605493,0.739267381172056,-0.317223923816283,0.317223923816283,-0.641501479012027,0.00705363137946144
171,1171,"2ec9a3cf6058379814f756d7b9f93ea9","gamma_noise","Gamma-noise",70,22.6493948826227,0.568825794103492,-0.164082534029153,0.164082534029153,-0.0329492718069754,-0.29521579625133
172,1172,"68d41d2891a14e960534c955889a715f","gamma_noise","Gamma-noise",70,22.1556321739385,0.56259135352071,-0.149782523273526,0.149782523273526,0.0357935559743088,-0.335358602521361
173,1173,"b998c1e8401789afff3d7d34e1be5997","gamma_noise","Gamma-noise",70,11.577879485837,0.406691871530647,0.0142645400374574,0.0142645400374574,-0.07340903488513,0.101938114960045
174,1174,"7a6ced56beec68835d7a03f46b6af6e8","gamma_noise","Gamma-noise",70,18.9101414988981,0.519754633029555,-0.059285874573157,0.059285874573157,-0.287791197662793,0.169219448516479
175,1175,"2744bfdd13475fbe6815e8986de922fa","gamma_noise","Gamma-noise",70,20.2946221888221,0.538445144955389,0.258329550873371,0.258329550873371,-0.0625674243091534,0.579226526055896
176,1176,"c141df7878a0d44e38a58170b4492543","gamma_noise","Gamma-noise",70,15.9087159024142,0.476725675870819,-0.0867073533373264,0.0867073533373264,-0.302607613008792,0.129192906334139
177,1177,"c17f97d975a2e6794ea31e8367d83e40","gamma_noise","Gamma-noise",70,22.245236639672,0.56372785531004,-0.0891737090157925,0.0891737090157925,0.224795659936411,-0.403143077967997
178,1178,"4f3cc0d975b486260ecd02e9ed831df5","gamma_noise","Gamma-noise",70,13.4510379792631,0.438357942118132,-0.0541447493225455,0.0541447493225455,-0.15389069628731,0.0456011976422195
179,1179,"6d4a044da028c76d3fafc003136384eb","gamma_noise","Gamma-noise",70,12.3367151504857,0.419808036921736,0.0347351416256071,0.0347351416256071,-0.00260296765338799,0.0720732509046022
180,1180,"ff3b24bb3a95e7b5178276b17e2c0dad","gamma_noise","Gamma-noise",70,12.8855378059753,0.429044416714555,0.013455094719414,0.013455094719414,-0.0436810759705494,0.0705912654093774
181,1181,"80dfab2294dc854a8695d1c1ce6265d9","gamma_noise","Gamma-noise",70,13.4983501582354,0.439128197328613,0.14163863114302,0.14163863114302,-0.113539606615768,0.396816868901809
182,1182,"941f9c48ec56eb19b25786187b006f10","gamma_noise","Gamma-noise",70,12.591633161248,0.42412318226208,-0.0578346491267616,0.0578346491267616,0.0472502435183879,-0.162919541771911
183,1183,"2dc5d7e9b3e15c740d490d788211573a","gamma_noise","Gamma-noise",70,29.7278279267828,0.651677263756299,-0.379565513284251,0.379565513284251,-0.233630994602849,-0.525500031965653
184,1184,"77c6e00a79e8c3b3df80e1c4b0ff8023","gamma_noise","Gamma-noise",70,15.776126139048,0.474734905560807,-0.171972148034446,0.171972148034446,-0.223053823338627,-0.120890472730264
185,1185,"52e3986fb55b179cf59e4540a86a982d","gamma_noise","Gamma-noise",70,27.1443078586016,0.62271648970575,-0.275361729927187,0.275361729927187,-0.621820093418709,0.0710966335643348
186,1186,"ccc0636a72fb6ba022578cc100c8cb7c","gamma_noise","Gamma-noise",70,13.1988352364677,0.434228959297276,-0.153922331730752,0.153922331730752,-0.173657160119415,-0.134187503342089
187,1187,"7409506000aab5f15ec58cc3dd3fb72e","gamma_noise","Gamma-noise",70,25.2496833547915,0.600591177267288,0.405613841504275,0.405613841504275,0.210726967808525,0.600500715200025
188,1188,"0e1b1e567b5a85241d50f71772de9be1","gamma_noise","Gamma-noise",70,23.885705818561,0.5841441336148,-0.093722917661267,0.093722917661267,-0.17592255670313,-0.0115232786194042
189,1189,"02453cd2773e7494e1a4738ba6f3c7a1","gamma_noise","Gamma-noise",70,40.0343717287269,0.756253658585973,-0.34498221468769,0.34498221468769,-0.361583549630157,-0.328380879745223
190,1190,"e11e338409fdbfff7af641a286a93437","gamma_noise","Gamma-noise",70,29.8151215406564,0.652633363936952,0.149590792935797,0.149590792935797,-0.0537758756811537,0.352957461552747
191,1191,"88ccda7d997701880c9d0c636b220b1e","gamma_noise","Gamma-noise",70,23.0113221467474,0.573352573487696,-0.00107487423850539,0.00107487423850539,-0.00831395817137971,0.00616420969436877
192,1192,"9a5e00955ca9971800073dd3e4c28ad7","gamma_noise","Gamma-noise",70,11.6622819948939,0.408171567479269,-0.165345543787114,0.165345543787114,-0.15145305400781,-0.179238033566418
193,1193,"50b5e6cbc49ffa79634e56edd10b8bf0","gamma_noise","Gamma-noise",70,15.9720503755999,0.477673683829092,0.240553771579721,0.240553771579721,0.0267722124765189,0.454335330682924
194,1194,"1f0b118441ef88f9f7e1c86a5d22c593","gamma_noise","Gamma-noise",70,19.400360599209,0.526448486140979,-0.0651661938574239,0.0651661938574239,-0.331292291384173,0.200959903669325
195,1195,"4b29886fa0376b89caa9cc697a80dc98","gamma_noise","Gamma-noise",70,13.0683584161834,0.43207734784053,-0.0222151293285237,0.0222151293285237,-0.159726913457026,0.115296654799978
196,1196,"4a7772e1b5862480e3537a3124e41c07","gamma_noise","Gamma-noise",70,29.1687910072528,0.645520731184774,-0.176003017515759,0.176003017515759,-0.715174999941957,0.36316896491044
197,1197,"80e2caf0dbc5ddb7f96d7faf9fa1bf49","gamma_noise","Gamma-noise",70,24.0056123664407,0.585608503627279,-0.0899287429799073,0.0899287429799073,-0.3841477694553,0.204290283495486
198,1198,"9cf5a39df21d5a234b9a57056ebe1360","gamma_noise","Gamma-noise",70,15.24698803211,0.466705597507067,0.112174203019832,0.112174203019832,-0.252124046240083,0.476472452279747
199,1199,"f24eafb51b8268645a90a1a9cbcc2a5c","gamma_noise","Gamma-noise",70,7.77694784295805,0.33331554854132,0.0610893442459497,0.0610893442459497,0.139166937306445,-0.0169882488145452
200,1200,"2276182a83b89b4d2f8bfc96d14895ca","gamma_noise","Gamma-noise",70,20.0357621561581,0.535000162298481,0.041153385813991,0.041153385813991,-0.0600545992604869,0.142361370888469
1,1001,"64a1b5c02bdecc100b37ee56029391d3","bspline_B","B-spline",70,60.521420588446,0.929834244740473,-0.395141697818892,0.395141697818892,0.0925017288023974,-0.882785124440181
2,1002,"e4e6b4250fb680a6bc44a4c1f239d72e","bspline_B","B-spline",70,48.7190572125316,0.834258072545657,-0.288408427146518,0.288408427146518,0.210856031406185,-0.787672885699221
3,1003,"18b73531d17fff4bf85fd3b8b65c91d6","bspline_B","B-spline",70,70.0092718358727,1.0000662252062,-0.816440622688451,0.816440622688451,-0.635638685213391,-0.997242560163511
4,1004,"bf8dcbec52b9c4d08f0b3a8b4e1b1840","bspline_B","B-spline",70,9.97386612727373,0.377470266137872,0.0180326095735944,0.0180326095735944,-0.0737444407596763,0.109809659906865
5,1005,"cb7e05dbf4c135d548daa37faf8888a1","bspline_B","B-spline",70,62.3225323028593,0.943568699163366,-0.500237827667772,0.500237827667772,-0.0760890908069945,-0.924386564528549
6,1006,"83a6fae95545d773b4ac09416fd8a73d","bspline_B","B-spline",70,23.1988704182519,0.575684318482322,-0.0965015584880884,0.0965015584880884,-0.426742922209407,0.23373980523323
7,1007,"c23f10d0daa427c993e4ece1079ed751","bspline_B","B-spline",70,19.8745926752707,0.532844022678182,0.0588783952761532,0.0588783952761532,0.227527598481174,-0.109770807928867
8,1008,"a0af209d0cf0d730b8b3834e0360ae95","bspline_B","B-spline",70,45.1766677392207,0.803356065330406,0.289837600633185,0.289837600633185,-0.109047913066423,0.688723114332792
9,1009,"51101219b554b4802624e043f09d6160","bspline_B","B-spline",70,11.7918239802094,0.410432245673638,-0.00157115329457603,0.00157115329457603,0.0102732425388563,-0.0134155491280084
10,1010,"3658851b68a2ae24c2e8e9838200e49c","bspline_B","B-spline",70,26.4668118948832,0.614896180492321,-0.282417978111882,0.282417978111882,-0.477050085220669,-0.0877858710030942
11,1011,"b0091463d341b4712ff6e9dd82a58abf","bspline_B","B-spline",70,19.5055227420716,0.527873398540538,0.256249133834308,0.256249133834308,0.00514118143660087,0.507357086232014
12,1012,"05f564b562cd69afde749fbba393d734","bspline_B","B-spline",70,45.1125356098933,0.802785646624955,-0.362028328456753,0.362028328456753,-0.107928775521807,-0.616127881391699
13,1013,"628dd9f33d5358ee7d358fcbbb9e1ec7","bspline_B","B-spline",70,56.9885507627716,0.902287179202874,-0.358260722709081,0.358260722709081,0.0846533140253094,-0.801174759443472
14,1014,"3ee86b29e7e61ffc7287cc8f5b47aeca","bspline_B","B-spline",70,20.4185692282982,0.540086887563978,0.200367518063941,0.200367518063941,-0.160349807439051,0.561084843566932
15,1015,"ae056eafb87645cec401ccb46346269b","bspline_B","B-spline",70,10.9673329699994,0.395823426903595,-0.0236551663354458,0.0236551663354458,-0.0458630441889378,-0.00144728848195372
16,1016,"a714e996eac59ec21285ac81b9fb5223","bspline_B","B-spline",70,29.3310041925168,0.647313174288445,-0.265865235283749,0.265865235283749,-0.162418434211719,-0.36931203635578
17,1017,"c1dff99001cdd2a71a8c5de229779c6a","bspline_B","B-spline",70,24.6211943359092,0.593069429034953,-0.302815817633728,0.302815817633728,-0.543517156959066,-0.0621144783083903
18,1018,"b6d242ccc65d51d758e56f6a2b2246d6","bspline_B","B-spline",70,45.4562582595224,0.805838146275775,-0.499564516218791,0.499564516218791,-0.447299581479146,-0.551829450958435
19,1019,"13d489a8a65aa7a169791da7e2e871a6","bspline_B","B-spline",70,98.5756180139259,1.18668576905795,-0.672222007226978,0.672222007226978,0.0756461120263446,-1.4200901264803
20,1020,"714f6bb12c5d63009433470452ca002b","bspline_B","B-spline",70,12.577986855834,0.423893296139387,-0.0648680081425898,0.0648680081425898,-0.187746243858326,0.0580102275731462
21,1021,"c46a7b2a22c4a8bed8a3c2537dbc0243","bspline_B","B-spline",70,34.1651484845187,0.698622608980585,-0.365833469751545,0.365833469751545,-0.165701852470433,-0.565965087032656
22,1022,"37fb1b826b530c406841fb3dc0dd2a19","bspline_B","B-spline",70,45.7750014026278,0.808658513506233,-0.439723591557923,0.439723591557923,-0.104671527271226,-0.77477565584462
23,1023,"5391b651cef3ef3752fc04bfb4f6d8ab","bspline_B","B-spline",70,69.2647807015315,0.994734571212209,-0.470706468348399,0.470706468348399,0.0120223142755657,-0.953435250972363
24,1024,"f17101a77a91a5858651ca092461a15e","bspline_B","B-spline",70,15.0167889819775,0.463169037053852,-0.202661058663596,0.202661058663596,-0.291260704184848,-0.114061413142344
25,1025,"5bffd9597ff51651a7b3c018b0060e43","bspline_B","B-spline",70,83.7983371026775,1.09412938058843,-0.635071087558548,0.635071087558548,-0.0594708933278019,-1.21067128178929
26,1026,"7d638818fac5c183766d7bd337251990","bspline_B","B-spline",70,57.175329507135,0.903764583025082,-0.472556388250586,0.472556388250586,-0.0647667488664895,-0.880346027634682
27,1027,"febf6d542123ef85142ab3d7c88fd4f9","bspline_B","B-spline",70,13.6718050547709,0.441940607754528,-0.154687614242214,0.154687614242214,-0.173815974638993,-0.135559253845435
28,1028,"fa30cb31cb12a8463966a31a9ac1f66d","bspline_B","B-spline",70,34.0024201965148,0.69695685659172,-0.213898721755569,0.213898721755569,0.0399207313650139,-0.467718174876153
29,1029,"f88e4728f80479179227d46e3ae73be8","bspline_B","B-spline",70,28.9654923133978,0.643267244101745,-0.115032368088868,0.115032368088868,-0.40329215133609,0.173227415158353
30,1030,"6d8fcd9da06daac4afecfcdf2af73043","bspline_B","B-spline",70,22.7796752796479,0.570459404836486,0.111409708771652,0.111409708771652,-0.121539552157531,0.344358969700835
31,1031,"1f4f623a1599fc68865ccca5c8e38092","bspline_B","B-spline",70,110.324596246024,1.25541453737699,-0.840150090855399,0.840150090855399,-0.137520070696111,-1.54278011101469
32,1032,"8b18f38744449f8e8c5016a5c62a9db0","bspline_B","B-spline",70,21.2607300411909,0.551112252516813,-0.230013287753432,0.230013287753432,-0.0987830881814081,-0.361243487325456
33,1033,"1c656b251cec47b7f90e7590d6f84c85","bspline_B","B-spline",70,15.9286776769809,0.477024672572168,0.178172900430261,0.178172900430261,0.0297087573900157,0.326637043470507
34,1034,"6295649cce30d443915163e1f486574c","bspline_B","B-spline",70,25.0560414809373,0.598283753521417,-0.291037090479927,0.291037090479927,-0.0278830291300363,-0.554191151829817
35,1035,"05c8b3ee0cc2e85807ddffab0af38be8","bspline_B","B-spline",70,29.2853087599556,0.64680874585433,-0.0767973519879897,0.0767973519879897,-0.295339388772883,0.141744684796903
36,1036,"12e163742e3ae8e7eef3194a703ebcdb","bspline_B","B-spline",70,14.0159836540238,0.44746881222564,-0.101221247930506,0.101221247930506,-0.372693934734889,0.170251438873877
37,1037,"129fa3be8b0ee7a384bf1d0e5525258e","bspline_B","B-spline",70,90.1781760462474,1.13501526765217,-0.712198077327613,0.712198077327613,-0.160615161771431,-1.26378099288379
38,1038,"2cb84ae4bd553be0419d1e71639da95a","bspline_B","B-spline",70,50.8455116597301,0.852270175637901,-0.485257167371192,0.485257167371192,-0.548132538402374,-0.42238179634001
39,1039,"42f80019227937c2a1292d80471ad885","bspline_B","B-spline",70,17.4329231006524,0.499040838590139,-0.132599996041256,0.132599996041256,-0.10772368403307,-0.157476308049442
40,1040,"ab1d08dee64fd498a66e009327aa8634","bspline_B","B-spline",70,17.4248401894671,0.498925133082067,-0.235266092107991,0.235266092107991,-0.186607417024639,-0.283924767191344
41,1041,"287dedf1d0604d7339bf2699355ae974","bspline_B","B-spline",70,23.8996428457265,0.584314529362966,-0.133940749195035,0.133940749195035,-0.45028398885741,0.182402490467339
42,1042,"a0f4bf165f246f2d852e7cb15677c6d0","bspline_B","B-spline",70,24.1637851263594,0.587534620577002,0.084228957100797,0.084228957100797,-0.250777806959485,0.419235721161079
43,1043,"98bd9bf2f837f4d00af88dbb60b77b5c","bspline_B","B-spline",70,15.3096153772351,0.4676631171082,-0.213297580558437,0.213297580558437,-0.227993338773151,-0.198601822343722
44,1044,"7fc16f6007b4caa0fad7b388de798f61","bspline_B","B-spline",70,12.269530353996,0.418663355283318,-0.0841703625846801,0.0841703625846801,-0.0817925313864629,-0.0865481937828974
45,1045,"ea38700766ed00739f841a67050a1f0f","bspline_B","B-spline",70,17.0323472851785,0.493274007962229,-0.212828136606499,0.212828136606499,-0.188691887010196,-0.236964386202801
46,1046,"9df354b439dcb34c0723dc7a22427817","bspline_B","B-spline",70,11.0301867428161,0.39695603827873,0.0977115187012728,0.0977115187012728,0.18098121083061,0.0144418265719352
47,1047,"a27592b2dc2d1f22ae7b3b7d52d6c6e8","bspline_B","B-spline",70,32.46161007019,0.680982589143804,-0.210829702860953,0.210829702860953,0.132031623435285,-0.55369102915719
48,1048,"e149dfe63fefba3d9450d8ebe55e2be8","bspline_B","B-spline",70,72.8208479025069,1.01994991405395,-0.623744505112041,0.623744505112041,-0.142478946855391,-1.10501006336869
49,1049,"c24fd9ec2467b6f39b42b31426dcbff7","bspline_B","B-spline",70,88.3668142567035,1.12355821425062,-0.814889541387617,0.814889541387617,-0.433352830424974,-1.19642625235026
50,1050,"7dc1a3b5ba09f2ddcb65bf5b7422a9ed","bspline_B","B-spline",70,25.0902366498047,0.598691867441063,-0.137851028956276,0.137851028956276,0.000932835872583951,-0.276634893785136
51,1051,"900920f25b406cb0530e847b193e6c9b","bspline_B","B-spline",70,14.6174435600752,0.456968951118989,0.0507993008822116,0.0507993008822116,-0.166764260628449,0.268362862392873
52,1052,"94c869cc26cd44cd9de1033132a41b1b","bspline_B","B-spline",70,61.0734693611245,0.934065379794343,-0.378895293296054,0.378895293296054,0.115326489154415,-0.873117075746523
53,1053,"21c503be1bfd17d135902892b999365f","bspline_B","B-spline",70,22.0116588082486,0.560760437878125,-0.175820678539647,0.175820678539647,-0.403604150529289,0.0519627934499942
54,1054,"bb6ab35a8708f3f23940941298b79dbc","bspline_B","B-spline",70,51.6804386644807,0.859239187258794,-0.446133495357319,0.446133495357319,-0.0986167784667989,-0.793650212247839
55,1055,"7481513b9e19d7a30b033ad1490d6f16","bspline_B","B-spline",70,32.2106772364105,0.678345437036855,-0.277743592654902,0.277743592654902,-0.544182290489867,-0.0113048948199363
56,1056,"08c1962e5f9bd4d5168d1afa7314d508","bspline_B","B-spline",70,80.3758208880795,1.07155308439986,-0.577073120357889,0.577073120357889,0.0298033708138868,-1.18394961152966
57,1057,"0fa2ff4b3c51077ca4a85e846724b31e","bspline_B","B-spline",70,65.3746279142592,0.966397048794122,-0.713095073903881,0.713095073903881,-0.887187947143685,-0.539002200664077
58,1058,"fb197f5caf6d73b93cf36910dcf5bd62","bspline_B","B-spline",70,34.2952686722799,0.699951719480707,-0.0270535898724366,0.0270535898724366,-0.332179518907261,0.278072339162388
59,1059,"85c4aca3511ef3a6574f147464f1b8a6","bspline_B","B-spline",70,12.4467331831001,0.421675792575632,-0.141029916108974,0.141029916108974,-0.344639433137674,0.0625796009197269
60,1060,"0f9b10d21fc1c74a53d447b4ab6c4a76","bspline_B","B-spline",70,12.1176846337373,0.416064634981106,-0.0266714709407709,0.0266714709407709,-0.156893710506105,0.103550768624563
61,1061,"ef64f00e9a05074fb3305ee8fb186803","bspline_B","B-spline",70,12.995028497255,0.430863393950449,-0.0926633559233412,0.0926633559233412,-0.146286116397627,-0.0390405954490556
62,1062,"a04acf843bb2ea72629f7c891c0bc0d1","bspline_B","B-spline",70,30.1147671579257,0.655904687739719,-0.36313040673635,0.36313040673635,-0.177783991489444,-0.548476821983256
63,1063,"0b8692e4c4282eea08c84c3a7521bdca","bspline_B","B-spline",70,33.4739525470061,0.691519574632626,-0.413522569794914,0.413522569794914,-0.145220866206913,-0.681824273382916
64,1064,"65224e6e0078d6ba21ee5d2bd4a6c743","bspline_B","B-spline",70,25.7165690589923,0.606118435609415,-0.308557072673557,0.308557072673557,-0.395211666306448,-0.221902479040666
65,1065,"d23c93587fac0bd4c1fffe812bf746e2","bspline_B","B-spline",70,58.0289243170728,0.910485932401506,-0.497012934748991,0.497012934748991,-0.0552068192842502,-0.938819050213731
66,1066,"b503c7aa16489912e1de4bcf79bdc277","bspline_B","B-spline",70,27.7179938783617,0.629262537514711,0.193770448355525,0.193770448355525,-0.0298468254203615,0.417387722131412
67,1067,"a64edf122ea9288d9cc5843d572b4219","bspline_B","B-spline",70,85.0912343593763,1.10253755594846,-0.591617147138846,0.591617147138846,0.0798237818868615,-1.26305807616455
68,1068,"e2dc17973047d198b1f70625999d7313","bspline_B","B-spline",70,79.6238778972597,1.06652893536034,-0.598757434930154,0.598757434930154,-0.0310124583377915,-1.16650241152252
69,1069,"8e4ff1513256eaffe3731b1dbc82ec29","bspline_B","B-spline",70,69.1485763886842,0.993899796535159,-0.578965684006795,0.578965684006795,-0.172014876387106,-0.985916491626483
70,1070,"3f39c2020f727aeaa01ef9ba099939bb","bspline_B","B-spline",70,16.9337737077441,0.491844541463838,-0.176896424699317,0.176896424699317,-0.362953353380246,0.00916050398161259
71,1071,"f8a2941f2630be877dd64b0b25a3e9dd","bspline_B","B-spline",70,8.85590661445749,0.35568659186861,-0.0181276345755826,0.0181276345755826,-0.0346041865937051,-0.00165108255745999
72,1072,"4ef60d1f950055935545ba4d8849c6a4","bspline_B","B-spline",70,85.1240716376578,1.10275027374844,-0.63562357557139,0.63562357557139,-0.0181177994091345,-1.25312935173365
73,1073,"23ed6d0e534e19ffc952e0a9519e96fd","bspline_B","B-spline",70,22.869766600695,0.571586346441638,-0.247797593091105,0.247797593091105,-0.0943611082153014,-0.401234077966908
74,1074,"44fe946085f2400c80cee533d6231e9a","bspline_B","B-spline",70,18.9101392433262,0.519754602031797,-0.206288504910543,0.206288504910543,-0.250484893225705,-0.162092116595381
75,1075,"0d820f5ccbfe13549eea216ee2513074","bspline_B","B-spline",70,30.6446483608955,0.661649976097585,-0.427133979414504,0.427133979414504,-0.303357633099732,-0.550910325729277
76,1076,"91d5e8bc67046e3d44e7a47924bb3404","bspline_B","B-spline",70,14.3571131768212,0.452881459999999,0.0619339569658271,0.0619339569658271,-0.0844683278830451,0.208336241814699
77,1077,"4fe16663f3cfd5b374d35dd29d9cdca8","bspline_B","B-spline",70,35.1758260469956,0.708880667440836,-0.376877690898408,0.376877690898408,-0.160738435305614,-0.593016946491202
78,1078,"83a908c8ed5455b6c9ef246884162afc","bspline_B","B-spline",70,29.2676311291148,0.64661349825859,0.149783188855315,0.149783188855315,-0.234221457171773,0.533787834882402
79,1079,"022bd08caeebfca4473b74c3678f71c2","bspline_B","B-spline",70,16.8411644044068,0.490497770555684,-0.069989942143386,0.069989942143386,-0.317726291766798,0.177746407480026
80,1080,"0bfd2bd8ee2ddc3923c9cef719215e45","bspline_B","B-spline",70,48.7117121092408,0.834195181933211,-0.39411252764592,0.39411252764592,0.0252696628814028,-0.813494718173244
81,1081,"b3ce4c9c57f114ee806b5ede899e654c","bspline_B","B-spline",70,78.2156085808434,1.0570552667052,-0.499260009768551,0.499260009768551,0.0485463736906571,-1.04706639322776
82,1082,"345f145ce6e49d5527737547b7d7bcc9","bspline_B","B-spline",70,92.9734094991905,1.1524719364367,-0.711669374410316,0.711669374410316,-0.0788450771379628,-1.34449367168267
83,1083,"5cd6b677ff91eaefd7913f277989cb3a","bspline_B","B-spline",70,100.870652509295,1.20042047698353,-0.759423128368733,0.759423128368733,-0.0537117576534871,-1.46513449908398
84,1084,"ec4eb27a1b0dc4aef15289699a23db33","bspline_B","B-spline",70,38.0621033354354,0.737390217838128,-0.530018164349538,0.530018164349538,-0.409466168618709,-0.650570160080366
85,1085,"f306053231f91c40dca3c621e8419b61","bspline_B","B-spline",70,13.3851909573032,0.437283676434143,-0.196246861503541,0.196246861503541,-0.212035409871484,-0.180458313135598
86,1086,"e89799bf4fcfc5e7d882e1a15e433b0c","bspline_B","B-spline",70,108.137009714829,1.24290563780906,-0.988184974399015,0.988184974399015,-0.66046647269368,-1.31590347610435
87,1087,"83d5cd04167b4c25b941369e1cd89c12","bspline_B","B-spline",70,24.6952694100671,0.593960910330771,0.213830987779855,0.213830987779855,0.0144728965674676,0.413189078992242
88,1088,"e68e6eddaef14b8f6833f1889cb09727","bspline_B","B-spline",70,9.53351237774681,0.36904340390774,-0.0723779631264714,0.0723779631264714,-0.0701172265408014,-0.0746386997121414
89,1089,"aa9cc98baf1a333684a7dcc3407aadc4","bspline_B","B-spline",70,36.3883770193614,0.720995116085711,-0.413531108659818,0.413531108659818,-0.162728224951325,-0.664333992368311
90,1090,"3b62c1a3abbc8f8d77b3f0094d799c08","bspline_B","B-spline",70,78.9291958847062,1.06186625391811,-0.437581385260689,0.437581385260689,0.172842216080312,-1.04800498660169
91,1091,"ffb0df50d948dd9dad8db95b89578130","bspline_B","B-spline",70,44.5827456879437,0.798057871943272,-0.450994470492234,0.450994470492234,-0.130485109187351,-0.771503831797117
92,1092,"42c5e41b64f024125d08f483c49d5109","bspline_B","B-spline",70,27.5789723286464,0.627682498545771,-0.145737475448156,0.145737475448156,-0.20850018381197,-0.082974767084342
